Name,Rating
Arslan Senki (TV) Gaiden,6.99
Asura,6.99
BanG Dream!,6.99
Blue Seed,6.99
Chain Chronicle: Haecceitas no Hikari Part 3,6.99
Futari wa Precure: Max Heart,6.99
Gakkou no Kaidan: Kubinashi Rider!! Shi no Noroi,6.99
Hataraki Man,6.99
Hoshi wo Katta Hi,6.99
Inazuma Eleven: Chou Jigen Dream Match,6.99
Jungle Taitei Movie (1997),6.99
Juuni Senshi Bakuretsu Eto Ranger,6.99
Kamisama Dolls,6.99
Karneval,6.99
Lost Universe,6.99
Manga Sekai Mukashibanashi,6.99
Maria†Holic,6.99
Mewkledreamy,6.99
Mirai Shounen Conan (Movie),6.99
Nanatsu-iro★Drops,6.99
Onegai☆Twins: Natsu wa Owaranai,6.99
Popolocrois Monogatari,6.99
Puniru wa Kawaii Slime,6.99
RahXephon: Tagen Hensoukyoku,6.99
Rekka no Honoo: Final Burning,6.99
Rental Magica,6.99
Senyuu. Specials,6.99
Sky Girls,6.99
Soukyuu no Fafner: Dead Aggressor - Exodus Special,6.99
Taiho Shichau zo: Nagisa no Koutsuu Yuudou,6.99
Tongari Boushi no Memole,6.99
Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,6.99
Wo Shi Da Shenxian 2nd Season,6.99
Wonderful Days,6.99
You Yao 2,6.99
Ze Tian Ji 2nd Season,6.99
Aria the Origination Picture Drama,7.0
Benghuai 3rd: Dong Zhi Jiyi,7.0
Brave Witches: Petersburg Daisenryaku,7.0
Crayon Shin-chan Movie 19: Arashi wo Yobu Ougon no Spy Daisakusen,7.0
Doraemon Movie 16: Nobita no Sousei Nikki,7.0
Dragon League,7.0
Dubu Wangu,7.0
Geragera Boes Monogatari,7.0
Harukanaru Toki no Naka de: Hachiyou Shou,7.0
Inukami! The Movie: Tokumei Reiteki Sousakan Karina Shirou!,7.0
Juedai Shuang Jiao,7.0
Kamigami no Asobi,7.0
Koi Kaze,7.0
Lupin III: Moeyo Zantetsuken!,7.0
Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya,7.0
Magic-Kyun! Renaissance,7.0
Makai Ouji: Devils and Realist,7.0
Muteki Choujin Zanbot 3,7.0
Pikmin Short Movies,7.0
Precure Dream Stars! Movie,7.0
Saiyuuki (OVA),7.0
Seiyou Kottou Yougashiten: Antique,7.0
Shakugan no Shana-tan III (Final): Final Destruction,7.0
Soukou no Strain,7.0
Suu-funkan no Yell wo,7.0
Tenjou Tenge: The Ultimate Fight,7.0
Tsurupika Hagemaru-kun,7.0
Uta no☆Prince-sama♪ Maji Love Revolutions,7.0
Xing Wushen Jue,7.0
Yami Shibai,7.0
Yankee-kun na Yamada-kun to Megane-chan to Majo,7.0
Zhengjing Shao Zhu de Xingfu Shenghuo,7.0
11-nin Iru!,7.01
Ajin Part 2 OVA,7.01
Animal Yokochou,7.01
Azur Lane: Bisoku Zenshin!,7.01
Binan Koukou Chikyuu Bouei-bu LOVE! LOVE!,7.01
Blue Gender,7.01
Cardfight!! Vanguard: Divinez,7.01
Chou Mashin Eiyuuden Wataru,7.01
Daisougen no Chiisana Tenshi: Bush Baby,7.01
Danball Senki,7.01
Fate/kaleid liner Prisma☆Illya,7.01
Fushigi Mahou Fun Fun Pharmacy,7.01
Galaxy Angel,7.01
Gantz 2nd Stage,7.01
Girls & Panzer: Fushou Akiyama Yukari no Sensha Kouza,7.01
Houkago Shounen Hanako-kun Part 2,7.01
Inazuma Eleven Go,7.01
Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life,7.01
Kindaichi Shounen no Jikenbo: Kuromajutsu Satsujin Jiken-hen,7.01
Kuruneko 2nd Season,7.01
Kyoukaisenjou no Horizon,7.01
Lupin III: Alcatraz Connection,7.01
Lupin III: Lupin vs. Fukusei-ningen,7.01
Madlax,7.01
Mamoru-kun ni Megami no Shukufuku wo!,7.01
Medaka Box,7.01
Mekakucity Actors,7.01
Mushibugyou OVA,7.01
Natsu-iro Kiseki,7.01
Nekopara: Koneko no Hi no Yakusoku,7.01
Ookami Shoujo to Kuro Ouji,7.01
Oshiete! Galko-chan,7.01
Photon,7.01
Ro-Kyu-Bu! SS,7.01
Shakunetsu Kabaddi,7.01
Shuffle!,7.01
"Solty Rei: Surechigau Kimochi de, Omoi Au Kokoro de.",7.01
Stranger: Mukou Hadan Pilot,7.01
Strike the Blood,7.01
Sword Art Online Alternative: Gun Gale Online,7.01
Tokimeki Memorial: Only Love,7.01
Tottoko Hamtarou,7.01
Tu Bian Ying Xiong Leaf,7.01
Uchuu Senkan Yamato III,7.01
Uta no☆Prince-sama♪ Maji Love 1000%,7.01
Vanitas no Karte: Le Chemin Parcouru Depuis la Rencontre,7.01
Wo Shi Jiang Xiaobai (2018),7.01
Xi Xing Ji: Jijie Pian,7.01
Yi Ren Zhi Xia 5th season,7.01
Youkai Watch Movie 1: Tanjou no Himitsu da Nyan!,7.01
Yuuki Yuuna wa Yuusha de Aru: Hidamari,7.01
"Yuusha, Yamemasu",7.01
Aikatsu! Music Award: Minna de Shou wo MoracchaimaShow!,7.02
Asatte no Houkou.,7.02
B'T X,7.02
Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi,7.02
Blame! Movie,7.02
Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,7.02
Chicchana Yukitsukai Sugar Specials,7.02
Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu Picture Drama,7.02
Code Geass: Hangyaku no Lelouch Recaps,7.02
Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou,7.02
Danball Senki Wars,7.02
Eikoku Koi Monogatari Emma: Intermission,7.02
Fate/Zero Remix,7.02
Genki Bakuhatsu Ganbaruger,7.02
Geu Yeoreum Movie,7.02
Hayate no Gotoku! Cuties,7.02
Hiatari Ryoukou!,7.02
Huyao Xiao Hongniang: Jin Chenxi,7.02
Jahy-sama wa Kujikenai!,7.02
Joker Game,7.02
Jungle no Ouja Tar-chan,7.02
Kaibutsu Oujo (OVA),7.02
Kami no Tou: Koubou-sen,7.02
Kanojo mo Kanojo Season 2,7.02
Kikoushi Enma,7.02
Kimi no Iru Machi OVA,7.02
Kodomo no Jikan Ni Gakki,7.02
Kodomo no Jikan OVA,7.02
MM!,7.02
Mahoutsukai Tai!,7.02
Mashiro-iro Symphony: The Color of Lovers,7.02
Masuda Kousuke Gekijou: Gag Manga Biyori 3,7.02
Otome wa Boku ni Koishiteru,7.02
Poketoon (2024),7.02
Promare: Lio-hen,7.02
Ranma ½: Totteoki Talk - Best of Memories,7.02
Red Garden,7.02
Sekirei,7.02
Shaonian Bai Ma Zui Chun Feng,7.02
Slow Start,7.02
Soredemo Ayumu wa Yosetekuru,7.02
Stop!! Hibari-kun!,7.02
Suite Precure♪ Movie: Torimodose! Kokoro ga Tsunagu Kiseki no Melody♪,7.02
Taiho Shichau zo Special,7.02
Takahashi Rumiko Gekijou Ningyo no Mori,7.02
Tales of Symphonia The Animation: Sekai Tougou-hen Specials,7.02
Tesagure! Bukatsumono Encore,7.02
Tokyo Ghoul √A,7.02
Uma Musume: Pretty Derby - 1st Anniversary Special Animation,7.02
Waccha PriMagi!,7.02
Wasurenagumo,7.02
Yami no Matsuei,7.02
Yuusha Tokkyuu Might Gaine,7.02
Aikatsu on Parade!,7.03
Akazukin Chacha OVA,7.03
Bakusou Kyoudai Let's & Go WGP,7.03
Blue Archive: Beautiful Day Dreamer,7.03
Bosco Adventure,7.03
Cardfight!! Vanguard,7.03
Chihayafuru 2: Waga Miyo ni Furu Nagame Shima ni,7.03
Daisuki! BuBu ChaCha,7.03
Doraemon Movie 04: Nobita no Kaitei Kiganjou,7.03
Doraemon Movie 20: Nobita no Uchuu Hyouryuuki,7.03
Dosanko Gal wa Namara Menkoi,7.03
"Dragon Ball Z Movie 15: Fukkatsu no ""F""",7.03
"Flanders no Inu, Boku no Patrasche",7.03
Full Metal Panic! Movie 2: One Night Stand,7.03
Fushigi Yuugi Special: Nakago Shikkari Shinasai!,7.03
Good Night World,7.03
Grisaia no Rakuen Specials,7.03
Happy Birthday: Inochi Kagayaku Toki,7.03
Hayate no Gotoku! Can't Take My Eyes Off You,7.03
Himouto! Umaru-chanS,7.03
Ichigo Mashimaro Episode 0,7.03
Jarinko Chie,7.03
Jewelpet Twinkle☆: Hohoemi no Niji ni Dokki☆Doki!,7.03
"Kanojo, Okarishimasu 3rd Season",7.03
Kaze no Naka no Shoujo: Kinpatsu no Jeanie,7.03
Kiddy Grade: Maelstrom,7.03
Kikou Souseiki Mospeada,7.03
Koro-sensei Quest!,7.03
Koutetsu Jeeg,7.03
Kyattou Ninden Teyandee,7.03
Kyou no 5 no 2 (TV): Takarabako,7.03
Machine-Doll wa Kizutsukanai,7.03
Mahou Shoujo-tai Arusu,7.03
Maiko-san Chi no Makanai-san,7.03
Marco: Haha wo Tazunete Sanzenri,7.03
Meitantei Conan OVA 12: Excalibur no Kiseki,7.03
Meitantei Conan: Kinga Shinnen Mouri Kogorou,7.03
Metal Fight Beyblade: Baku,7.03
NG Knight Ramune & 40,7.03
One Punch Man 2nd Season Commemorative Special,7.03
Ooyukiumi no Kaina: Hoshi no Kenja,7.03
Raiyantsuuri no Uta,7.03
Reikenzan: Hoshikuzu-tachi no Utage,7.03
Seikimatsu Occult Gakuin,7.03
Sekai Seifuku: Bouryaku no Zvezda,7.03
Sekirei: Hajimete no Otsukai,7.03
Show By Rock!!,7.03
Sore ga Seiyuu!,7.03
Super Lovers 2,7.03
Super Senko-san Time Episode 12,7.03
Tenjou Tenge: The Past Chapter,7.03
Umineko no Naku Koro ni,7.03
Yuri Kuma Arashi,7.03
ef: A Tale of Memories. - Prologue,7.03
.hack//The Movie: Sekai no Mukou ni,7.04
7 Seeds 2nd Season,7.04
Aikatsu! 10th Story: Mirai e no Starway,7.04
Aishen Qiaokeli-ing...II,7.04
All Out!!,7.04
Ao no Exorcist: Shimane Illuminati-hen,7.04
Aru Tabibito no Nikki,7.04
Cardcaptor Sakura: Clear Card-hen Recap,7.04
Crayon Shin-chan Movie 31: Chounouryoku Daikessen - Tobe Tobe Temakizushi,7.04
Danball Senki W,7.04
Devilman: Yochou Sirene-hen,7.04
Dirty Pair: Lovely Angels yori Ai wo Komete,7.04
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA,7.04
Fei Ren Zai 1st Season Part 2,7.04
Full Metal Panic! Movie 1: Boy Meets Girl,7.04
Giniro no Kami no Agito,7.04
Golden Time (Movie),7.04
Haiyore! Nyaruko-san W: W ni Sayonara/Kono Onsen ni Koi no Konton wo,7.04
"Hetalia Axis Powers Movie: Paint it, White",7.04
Houkago no Breath,7.04
Inou-Battle wa Nichijou-kei no Naka de,7.04
Jaku-Chara Tomozaki-kun 2nd Stage,7.04
Kannagi: Moshimo Kannagi ga Attara...,7.04
Kemurikusa (TV),7.04
Mahoromatic: Tadaima Okaeri,7.04
Mahouka Koukou no Rettousei 3rd Season,7.04
Mazinkaiser SKL,7.04
Meiji Tokyo Renka,7.04
Mikakunin de Shinkoukei: Mite. Are ga Watashitachi no Tomatteiru Ryokan yo.,7.04
Mokke,7.04
Momokuri,7.04
Nichijou: Original Jikai Yokoku,7.04
Ninkuu,7.04
"One Room, Hiatari Futsuu, Tenshi-tsuki.",7.04
Orient: Awajishima Gekitou-hen,7.04
Pokemon Movie 12: Arceus Choukoku no Jikuu e,7.04
Princess Connect! Re:Dive,7.04
Roujin Z,7.04
Seikai no Danshou: Tanjou,7.04
Senki Zesshou Symphogear,7.04
Shangri-La,7.04
Shikanoko Nokonoko Koshitantan,7.04
Show By Rock!! Mashumairesh!!,7.04
Sousei no Aquarion OVA,7.04
Suki ni Naru Sono Shunkan wo. Kokuhaku Jikkou Iinkai,7.04
Tokyo Majin Gakuen Kenpuuchou: Tou,7.04
Trillion Game,7.04
Trinity Seven,7.04
Tsugumomo,7.04
UniteUp!,7.04
Urusei Yatsura: The Shougaibutsu Suieitaikai,7.04
Usavich II,7.04
Wan Jie Xian Zong 5th Season,7.04
YAT Anshin! Uchuu Ryokou,7.04
Yakushiji Ryouko no Kaiki Jikenbo,7.04
Yao Shen Ji 6th Season,7.04
Yarinaoshi Reijou wa Ryuutei Heika wo Kouryakuchuu,7.04
Yuan Long 2nd Season,7.04
Ao no Exorcist: Ura Ex,7.05
Appleseed (Movie),7.05
Armitage III: Poly-Matrix,7.05
Azumanga Daiou: Gekijou Tanpen,7.05
Blue Archive the Animation,7.05
Di Gi Charat Nyo,7.05
Digimon Tamers: Bousou Digimon Tokkyuu,7.05
Dog Signal,7.05
Dual! Parallel Lun-Lun Monogatari,7.05
Dubu Xiaoyao,7.05
Escaflowne,7.05
Full Metal Panic! Movie 3: Into the Blue,7.05
Futsuu no Joshikousei ga [Locodol] Yattemita. OVA,7.05
Gakuen Utopia Manabi Straight!: Natsu da! Manabi da! Kyouka Gasshuku da!,7.05
Grander Musashi RV,7.05
Iria: Zeiram The Animation,7.05
Jashin-chan Dropkick,7.05
Juan Siliang 2nd Season,7.05
Kidou Senshi Z Gundam I: Hoshi wo Tsugu Mono,7.05
Kidou Senshi Z Gundam III: Hoshi no Kodou wa Ai,7.05
Kuro no Shoukanshi,7.05
Kuroshitsuji Picture Drama,7.05
Love Live! Nijigasaki Gakuen School Idol Doukoukai: Kanketsu-hen,7.05
Metal Fight Beyblade 4D,7.05
Nisekoi: OVA,7.05
Obey Me!: Makai Dai Ryokou!,7.05
Ochame na Futago: Claire Gakuin Monogatari,7.05
Oishinbo,7.05
Oni: Kamigami Yama no Onari,7.05
Ookami to Koushinryou II: Holo no Short Anime,7.05
Osake wa Fuufu ni Natte kara: Yuzu Atsukan,7.05
Oshiete! Galko-chan: Natsuyasumi tte Hontou desu ka?,7.05
Paripi Koumei: Road to Summer Sonia,7.05
Red Baron,7.05
Rockman.EXE Beast,7.05
Saishuu Heiki Kanojo: Another Love Song,7.05
Sasameki Koto,7.05
Seisenshi Dunbine,7.05
Shakunetsu no Takkyuu Musume,7.05
Show By Rock!! #,7.05
Sora no Manimani,7.05
Street Fighter II V,7.05
Tales of Symphonia The Animation: Tethe'alla-hen Specials,7.05
Toaru Kagaku no Railgun S: Motto Marutto Railgun,7.05
Urusei Yatsura Movie 1: Only You,7.05
Wo Jia Da Shixiong Shi Ge Fanpai,7.05
You Yao,7.05
Bishoujo Senshi Sailor Moon R: Make Up! Sailor Senshi,7.06
Boogiepop wa Warawanai (2019),7.06
Code Geass: Hangyaku no Lelouch R2 Picture Drama,7.06
Digimon X-Evolution,7.06
Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou,7.06
GA: Geijutsuka Art Design Class - Aozora ga Kakitai,7.06
Gekijou Tanpen Macross Frontier: Toki no Meikyuu,7.06
Great Mazinger,7.06
Gundam Build Divers Re:Rise,7.06
Gunnm,7.06
Hi no Tori,7.06
High Card Season 2,7.06
IGPX: Immortal Grand Prix (2005),7.06
Kanon,7.06
Kiddy Grade: Truth Dawn,7.06
Kyoukai no Rinne 3rd Season,7.06
Last Exile: Ginyoku no Fam,7.06
Manie-Manie: Meikyuu Monogatari,7.06
Nasu: Suitcase no Wataridori,7.06
Negima!? Haru Special!?,7.06
One Piece: Kinkyuu Kikaku One Piece Kanzen Kouryakuhou,7.06
Persona 5 the Animation: The Day Breakers,7.06
Riding Bean,7.06
Rockman.EXE Stream,7.06
Sanzoku no Musume Ronja,7.06
Seihou Bukyou Outlaw Star Specials,7.06
Senkaiden Houshin Engi,7.06
Shakugan no Shana-tan,7.06
Tetsuwan Birdy,7.06
Tokyo Magnitude 8.0 Recap,7.06
Usavich III,7.06
Watashi to Watashi: Futari no Lotte,7.06
Yes ka No ka Hanbun ka,7.06
Yuugo: Koushounin,7.06
Zero kara Hajimeru Mahou no Sho,7.06
Zuoshou Shanglan,7.06
.hack//G.U. Trilogy,7.07
Aquarion Evol,7.07
Astro Boy: Tetsuwan Atom,7.07
Binchou-tan,7.07
Black Cat: Toozakaru Neko,7.07
Boku no Chikyuu wo Mamotte,7.07
Chicchana Yukitsukai Sugar,7.07
Cobra The Animation,7.07
Crayon Shin-chan Movie 06: Dengeki! Buta no Hizume Daisakusen,7.07
Crayon Shin-chan Movie 30: Mononoke Ninja Chinpuuden,7.07
Dirty Pair: The Movie,7.07
Doubutsu no Mori,7.07
Druaga no Tou: The Aegis of Uruk - Jil no Bouken,7.07
Fanpai Chushihua,7.07
Gotou ni Naritai.,7.07
Hakuouki OVA (2021),7.07
Hanyou no Yashahime: Sengoku Otogizoushi - Ni no Shou,7.07
Hello! Sandybell,7.07
Higepiyo,7.07
Highschool of the Dead,7.07
Houkago Shounen Hanako-kun,7.07
Jueshi Zhan Hun,7.07
Kagejitsu!,7.07
Kaizoku Oujo,7.07
Karneval (TV),7.07
"Keroro Gunsou Movie 5: Tanjou! Kyuukyoku Keroro, Kiseki no Jikuu-jima, de Arimasu!!",7.07
Kikansha no Mahou wa Tokubetsu desu,7.07
Knight's & Magic,7.07
Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,7.07
Log Horizon: Entaku Houkai,7.07
Mahoromatic Summer Special,7.07
Muteki Kanban Musume,7.07
Muteki Koujin Daitarn 3,7.07
My Home Hero,7.07
Nanatsu no Taizai: Eiyuu-tachi wa Hashagu,7.07
Nintama Rantarou,7.07
Prima Doll,7.07
Saint Seiya: Soul of Gold,7.07
Seirei Gensouki,7.07
Shadow Skill: Eigi,7.07
Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,7.07
Synduality: Noir Part 2,7.07
Tenjoubito to Akutobito Saigo no Tatakai,7.07
The God of High School,7.07
Toaru Majutsu no Index-tan Movie: Endymion no Kiseki - Ga Attari Nakattari,7.07
Vampire Knight Guilty,7.07
Versailles no Bara to Onna-tachi,7.07
Wo Shi Jiang Xiaobai,7.07
"Yamato yo, Towa ni: Rebel 3199",7.07
Yoroiden Samurai Troopers,7.07
Zhen Hun Jie: Bei Luo Shi Men Pian Part 1,7.07
Zhen Wu Dianfeng,7.07
Accel World EX,7.08
Ace wo Nerae!,7.08
Anime Himitsu no Hanazono,7.08
Arknights: Reimei Zensou,7.08
Ashita no Joe (Movie),7.08
Bakumatsu Kikansetsu Irohanihoheto,7.08
Bishounen Tanteidan,7.08
Black Blood Brothers,7.08
Black Bullet,7.08
Bubblegum Crisis Tokyo 2040,7.08
Cardfight!! Vanguard: Divinez Season 2,7.08
Densetsu Kyojin Ideon,7.08
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,7.08
Fei Ren Zai 1st Season Part 3,7.08
Final Fantasy VII: On the Way to a Smile - Episode: Denzel,7.08
Ginga Tetsudou Monogatari,7.08
Gosick: Utsukushiki Kaibutsu wa Konton no Sen wo Shimiru,7.08
Hokuto no Ken: Raoh Gaiden Ten no Haoh,7.08
Hua Jianghu: Bu Liang Ren VI,7.08
Jie Yao,7.08
Kaiketsu Zorori,7.08
Kingyo Chuuihou!,7.08
Kirarin☆Revolution,7.08
Lostorage Conflated WIXOSS,7.08
Majutsushi Orphen,7.08
Mangaka-san to Assistant-san to The Animation,7.08
Meitantei Conan: Honchou no Keiji Koi Monogatari - Kekkon Zenya,7.08
Mutafukaz,7.08
Muv-Luv Alternative: Total Eclipse,7.08
Negima!? Natsu Special!?,7.08
Nekketsu Saikyou Go-Saurer,7.08
No Guns Life 2nd Season,7.08
One Piece: Yume no Soccer Ou!,7.08
Pokemon Movie 03: Kesshoutou no Teiou Entei,7.08
Pokemon: Mewtwo! Ware wa Koko ni Ari,7.08
Qin Shi Mingyue: Wanli Changcheng,7.08
Saenai Heroine no Sodatekata: Ai to Seishun no Service-kai,7.08
Sayonara Watashi no Cramer Movie: First Touch,7.08
Shaonian Ge Xing,7.08
Shin Getter Robo tai Neo Getter Robo,7.08
Sousei no Aquarion,7.08
Space Adventure Cobra,7.08
Tennis no Oujisama: Another Story - Kako to Mirai no Message Specials,7.08
Tetsuwan Atom,7.08
Tsurikichi Sanpei,7.08
"Uchi no Ko no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.",7.08
Unico: Mahou no Shima e,7.08
VTuber Nandaga Haishin Kiri Wasuretara Densetsu ni Natteta,7.08
Wangzhe Da Shixiong,7.08
Yoake Mae yori Ruriiro na: Crescent Love,7.08
Yuragi-sou no Yuuna-san OVA,7.08
30-pun de Wakaru! Kore made no Love Live!,7.09
A-Channel+smile,7.09
Adachi to Shimamura,7.09
Another World,7.09
Ao no Exorcist: Kyoto Fujouou-hen OVA,7.09
Aoi Hana,7.09
BanG Dream! Asonjatta!,7.09
Bastard!! Ankoku no Hakaishin: Jigoku no Chinkonka-hen,7.09
Black★Rock Shooter (OVA),7.09
Chibi Maruko-chan Movie,7.09
Deltora Quest,7.09
Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku,7.09
Doraemon: Kaette Kita Doraemon,7.09
Evangelion: 3.0 (-46h),7.09
Hatenkou Yuugi,7.09
Hokuto no Ken: Yuria-den,7.09
Hoshi no Koe,7.09
Kamisama Kazoku,7.09
Kidou Senshi Gundam: Dai 08 MS Shoutai - Sanjigen to no Tatakai,7.09
Kimi ga Aruji de Shitsuji ga Ore de,7.09
Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie,7.09
Kyoushoku Soukou Guyver (1989),7.09
Love Hina,7.09
Lupin III: $1 Money Wars,7.09
Mazinkaiser: Shitou! Ankoku Dai Shougun,7.09
Medarot,7.09
Minky Momo in Yume ni Kakeru Hashi,7.09
Mou Ippon!,7.09
Nageki no Bourei wa Intai shitai,7.09
Nanatsu no Taizai Movie 1: Tenkuu no Torawarebito,7.09
Nu Wushen de Canzhuo,7.09
Obey Me! Season 2,7.09
Offside (TV),7.09
One Piece Movie 01,7.09
One Piece Movie 02: Nejimaki-jima no Daibouken,7.09
Onegai☆Teacher,7.09
Penguin's Memory: Shiawase Monogatari,7.09
Precure All Stars Movie: Minna de Utau♪ - Kiseki no Mahou,7.09
RD Sennou Chousashitsu,7.09
Rain Town,7.09
Rec: Yurusarezarumono,7.09
Ryuusei no Rockman,7.09
Star Wars: Visions,7.09
Tenchi Muyou! Manatsu no Eve,7.09
Tokyo Mew Mew,7.09
Tonari no Kaibutsu-kun: Tonari no Gokudou-kun,7.09
Tonari no Kyuuketsuki-san,7.09
Uchuu Densetsu Ulysses 31,7.09
Zhen Wu Dianfeng 2nd Season,7.09
A3! Season Spring & Summer,7.1
Ai Yori Aoshi,7.1
Alice to Zouroku,7.1
Amanchu! Advance,7.1
Biohazard: Damnation,7.1
Blood Lad: Wagahai wa Neko de wa Nai,7.1
Chikyuu Bouei Kigyou Dai-Guard,7.1
Digimon Adventure 02 Movies,7.1
Dorohedoro: Ma no Omake,7.1
Dungeon no Naka no Hito,7.1
Ensemble Stars!! Tsuioku Selection Crossroad,7.1
Futari wa Precure,7.1
Haiyore! Nyaruko-san: Yasashii Teki no Shitome-kata,7.1
Hakuouki: Reimeiroku OVA,7.1
Hayate no Gotoku! OVA,7.1
Himouto! Umaru-chan,7.1
Karin,7.1
Kazemakase Tsukikage Ran,7.1
Kindaichi Shounen no Jikenbo Movie 1: Operazakan - Aratanaru Satsujin,7.1
Koe no Katachi Specials,7.1
Konjiki no Gash Bell!!: Mecha Vulkan no Raishuu,7.1
Kuzu no Honkai,7.1
Lupin III: Dead or Alive,7.1
Madan no Ou to Vanadis,7.1
Mouretsu Pirates: Abyss of Hyperspace,7.1
Myself; Yourself,7.1
Nobunaga no Shinobi: Anegawa Ishiyama-hen,7.1
One Piece Movie 05: Norowareta Seiken,7.1
Ooi! Tonbo,7.1
Oseam,7.1
Pokemon XY&Z Specials,7.1
Quanzhi Fashi VI,7.1
Ranma ½: Nettou Uta Gassen,7.1
Sansha Sanyou,7.1
Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,7.1
Shachiku-san wa Youjo Yuurei ni Iyasaretai.,7.1
Shi Ye Miao Yin,7.1
Tate no Yuusha no Nariagari Season 3,7.1
Tonari no Yamada-kun,7.1
Toriko Movie: Bishokushin no Special Menu,7.1
Wu Shang Shen Di 2nd Season,7.1
.hack//Quantum,7.11
Ai Yori Aoshi: Enishi,7.11
Anime Sanjuushi,7.11
Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.: Menma e no Tegami,7.11
B'T X Neo,7.11
Chirin no Suzu,7.11
Crayon Shin-chan Movie 02: Buriburi Oukoku no Hihou,7.11
D.C.if: Da Capo if,7.11
Denpa Onna to Seishun Otoko,7.11
Densetsu no Yuusha da Garn,7.11
Dirty Pair OVA,7.11
Dokidoki♡Densetsu: Mahoujin Guruguru,7.11
Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,7.11
Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi,7.11
Galaxy Angel 3 Specials,7.11
Guilty Crown: Kiseki - Reassortment,7.11
Hakuouki: Hekketsuroku - Kyoto Kaisouroku,7.11
Hidamari no Ki,7.11
Higeki no Genkyou to Naru Saikyou Gedou Last Boss Joou wa Tami no Tame ni Tsukushimasu.,7.11
Hinamatsuri (OVA),7.11
Hui Ming: Fenghuo San Yue,7.11
Jaku-Chara Tomozaki-kun,7.11
Junk Head,7.11
Junketsu no Maria,7.11
Kenkou Zenrakei Suiei-bu Umishou,7.11
Kimi wa Meido-sama.,7.11
Kindaichi Shounen no Jikenbo Returns 2nd Season: Akechi Keibu no Jikenbo,7.11
Kiniro no Corda: Secondo Passo,7.11
Kodomo no Omocha,7.11
Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi,7.11
Kunoichi Tsubaki no Mune no Uchi,7.11
Lodoss-tou Senki: Eiyuu Kishi Den,7.11
Lord El-Melloi II-sei no Jikenbo: Rail Zeppelin Grace Note - Hakamori to Neko to Majutsushi,7.11
Mister Ajikko,7.11
Monster Musume no Iru Nichijou OVA,7.11
Nobunaga no Shinobi,7.11
PriPara Movie: Mi~nna de Kagayake! Kirarin☆Star Live!,7.11
Robin Hood no Daibouken,7.11
Rokujouma no Shinryakusha!?,7.11
Ryuugajou Nanana no Maizoukin,7.11
"Seija Musou: Salaryman, Isekai de Ikinokoru Tame ni Ayumu Michi",7.11
Shakugan no Shana-tan Movie,7.11
Shin Tennis no Oujisama: Hyoutei vs. Rikkai - Game of Future,7.11
Shinkyoku Soukai Polyphonica Crimson S,7.11
Soukou Kihei Votoms: The Last Red Shoulder,7.11
Starmyu OVA,7.11
Tennis no Oujisama: Another Story II - Ano Toki no Bokura Specials,7.11
Urara Meirochou,7.11
Virtua Fighter,7.11
Angolmois: Genkou Kassenki,7.12
Bokura wa Minna Kawai-sou Specials,7.12
Buddy Complex,7.12
Captain Future,7.12
Code Geass: Boukoku no Akito 5 - Itoshiki Mono-tachi e,7.12
Doraemon Movie 09: Nobita no Parallel Saiyuuki,7.12
Doraemon Movie 35: Nobita no Space Heroes,7.12
Druaga no Tou: The Aegis of Uruk,7.12
Flag,7.12
GA: Geijutsuka Art Design Class,7.12
Garo: Vanishing Line,7.12
Genius Party,7.12
Gunslinger Girl: Il Teatrino,7.12
Gyakusatsu Kikan,7.12
Happiness Charge Precure! Movie: Ningyou no Kuni no Ballerina,7.12
Harukanaru Toki no Naka de: Maihitoyo,7.12
Heat Guy J,7.12
Hellsing: The Dawn,7.12
Hidari Pilot Film,7.12
Jigoku Sensei Nube OVA,7.12
Kaginado,7.12
Kakumeiki Valvrave,7.12
"Kekkon suru tte, Hontou desu ka",7.12
Kenyuu Densetsu Yaiba,7.12
Kidou Senshi Gundam SEED C.E. 73: Stargazer,7.12
Kirakira☆Precure A La Mode,7.12
